Project Name,Package Name,Type Name,Code Smell
kafka,org.apache.kafka.common.requests,WriteTxnMarkersRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,WriteTxnMarkersRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,Builder,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,AllocateProducerIdsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ElectLeadersRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,CreatePartitionsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AlterUserScramCredentialsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,EnvelopeRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,UpdateFeaturesRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,DeleteGroupsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,DescribeGroupsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,EndTxnRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,EndTxnRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,Builder,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,VoteRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,OffsetFetchRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,OffsetFetchRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,Builder,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,NoBatchedOffsetFetchRequestException,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,CorrelationIdMismatchException,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,OffsetsForLeaderEpochResponse,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,ApiError,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,DescribeQuorumRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,CreateAclsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AbstractControlRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,AbstractControlRequest,Broken Hierarchy
kafka,org.apache.kafka.common.requests,AbstractControlRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ApiVersionsResponse,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,DescribeClusterRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ListTransactionsRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,ListTransactionsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,Builder,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,AddOffsetsToTxnRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,AddOffsetsToTxnRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,Builder,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,SyncGroupRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AlterPartitionReassignmentsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ListOffsetsResponse,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,OffsetCommitRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,OffsetCommitRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ListOffsetsRequest,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,ListOffsetsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ApiVersionsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,SaslAuthenticateRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,RequestContext,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,DescribeConfigsResponse,Insufficient Modularization
kafka,org.apache.kafka.common.requests,Config,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ConfigEntry,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ConfigSynonym,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,SaslHandshakeRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AlterClientQuotasRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ListPartitionReassignmentsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AlterIsrRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ResponseHeader,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AbstractRequestResponse,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AlterReplicaLogDirsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,IncrementalAlterConfigsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,ControlledShutdownRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,DescribeLogDirsRequest,Cyclic-Dependent Modularization
kafka,org.apache.kafka.common.requests,Builder,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AbstractResponse,Unutilized Abstraction
kafka,org.apache.kafka.common.requests,AbstractResponse,Deficient Encapsulation
kafka,org.apache.kafka.common.requests,AbstractResponse,Broken Hierarchy
kafka,org.apache.kafka.common.requests,AbstractResponse,Wide Hierarchy
